datetime,region_clean,title,content,content_clean,url,month,season,quarter,year,content_length,word_count,Id,vader_neg,vader_neu,vader_pos,vader_compound,roberta_neg,roberta_neu,roberta_pos,vader_predict,roberta_predict
2021-04-28 12:00:00+00:00,Middle East,"Revived peace process, lasting calm, and a new constitution needed in Syria","In addition to the challenges that all Syrians have faced during a 10-year conflict, women have experienced sexual and gender-based violence, early and forced marriage and trafficking, the country’s UN envoy told the Security Council on Wednesday.","['addition', 'challenge', 'syrian', 'faced', '10year', 'conflict', 'woman', 'experienced', 'sexual', 'genderbased', 'violence', 'early', 'forced', 'marriage', 'trafficking', 'country', 'un', 'envoy', 'told', 'security', 'council', 'wednesday']",https://news.un.org/en/story/2021/04/1090852,April,Spring,2,2021,247,22,1594,0.213,0.703,0.084,-0.7717,0.817515,0.17785443,0.004630546,negative,negative
2021-04-28 12:00:00+00:00,Africa,"370,000 children displaced in Central African Republic; highest level since 2014","Child displacement in the Central African Republic (CAR) has now reached its highest level since 2014, according to the latest estimates from the UN Children’s Fund (UNICEF), warning of the mounting risks children face.","['child', 'displacement', 'central', 'african', 'republic', 'car', 'reached', 'highest', 'level', 'since', '2014', 'according', 'latest', 'estimate', 'un', 'childrens', 'fund', 'unicef', 'warning', 'mounting', 'risk', 'child', 'face']",https://news.un.org/en/story/2021/04/1090812,April,Spring,2,2021,219,23,1595,0.122,0.84,0.038,-0.4767,0.7589121,0.22416091,0.016926976,negative,negative
2021-04-28 12:00:00+00:00,Asia Pacific,"Renewed clashes displace thousands in Myanmar, UN reports","Fresh clashes between Myanmar security forces and regional armed groups have displaced thousands across the country, the UN Office for Coordination of Humanitarian Affairs (OCHA) said on Tuesday.","['fresh', 'clash', 'myanmar', 'security', 'force', 'regional', 'armed', 'group', 'displaced', 'thousand', 'across', 'country', 'un', 'office', 'coordination', 'humanitarian', 'affair', 'ocha', 'said', 'tuesday']",https://news.un.org/en/story/2021/04/1090802,April,Spring,2,2021,195,20,1596,0.0,0.847,0.153,0.5719,0.7852899,0.21028072,0.0044294726,positive,negative
2021-04-27 12:00:00+00:00,Global,‘Do the right thing’ and protect civilian infrastructure during conflict: UN relief chief,"Ensuring warring parties respect international humanitarian law is the first step towards protecting civilians and critical infrastructure during conflict, the UN’s top aid official told the Security Council on Tuesday.","['ensuring', 'warring', 'party', 'respect', 'international', 'humanitarian', 'law', 'first', 'step', 'towards', 'protecting', 'civilian', 'critical', 'infrastructure', 'conflict', 'un', 'top', 'aid', 'official', 'told', 'security', 'council', 'tuesday']",https://news.un.org/en/story/2021/04/1090702,April,Spring,2,2021,219,23,1597,0.18,0.529,0.291,0.5574,0.057626348,0.7950245,0.1473491,positive,neutral
2021-04-27 12:00:00+00:00,Asia Pacific,"Right to freedom of expression in Myanmar must be guaranteed, UN expert urges military coup leader",The leader of Myanmar’s ‘Tatmadaw’ military has been urged to publicly commit to honoring the fundamental right to freedom of expression for those protesting the generals’ February coup.,"['leader', 'myanmar', 'tatmadaw', 'military', 'urged', 'publicly', 'commit', 'honoring', 'fundamental', 'right', 'freedom', 'expression', 'protesting', 'general', 'february', 'coup']",https://news.un.org/en/story/2021/04/1090742,April,Spring,2,2021,186,16,1598,0.077,0.658,0.266,0.7845,0.08984736,0.8221485,0.08800415,positive,neutral
2021-04-27 12:00:00+00:00,Africa,"Somalia: UN condemns violence, warns against escalation of fighting","The UN Assistance Mission in Somalia (UNSOM) issued a statement on Tuesday, alongside international partners, strongly condemning an outbreak of violence in the capital Mogadishu and urging all sides to “exercise maximum restraint, resume dialogue, and avoid unilateral actions that may lead to a further escalation”.","['un', 'assistance', 'mission', 'somalia', 'unsom', 'issued', 'statement', 'tuesday', 'alongside', 'international', 'partner', 'strongly', 'condemning', 'outbreak', 'violence', 'capital', 'mogadishu', 'urging', 'side', 'exercise', 'maximum', 'restraint', 'resume', 'dialogue', 'avoid', 'unilateral', 'action', 'may', 'lead', 'escalation']",https://news.un.org/en/story/2021/04/1090732,April,Spring,2,2021,317,30,1599,0.128,0.83,0.043,-0.6369,0.26592207,0.6999441,0.03413385,negative,neutral
2021-04-27 12:00:00+00:00,Europe,UN chief ‘realistic’ at start of fresh bid to resolve Cyprus stalemate,"A fresh United Nations-led bid to seek to resolve decades of tensions in Cyprus began in Geneva on Tuesday, with Secretary-General António Guterres “realistic” about the chances of making progress, his Spokesperson said.","['fresh', 'united', 'nationsled', 'bid', 'seek', 'resolve', 'decade', 'tension', 'cyprus', 'began', 'geneva', 'tuesday', 'secretarygeneral', 'antónio', 'guterres', 'realistic', 'chance', 'making', 'progress', 'spokesperson', 'said']",https://news.un.org/en/story/2021/04/1090722,April,Spring,2,2021,220,21,1600,0.066,0.634,0.3,0.8225,0.027827162,0.79910415,0.1730687,positive,neutral
2021-04-26 12:00:00+00:00,Africa,"Despite pandemic, UN mission in Abyei continues to provide vital assistance","In spite of the challenges due to the coronavirus pandemic, the United Nations peacekeeping mission in Abyei with other agencies, continue to provide vital protection, humanitarian and recovery assistance to vulnerable populations, senior UN officials told the Security Council on Monday.","['spite', 'challenge', 'due', 'coronavirus', 'pandemic', 'united', 'nation', 'peacekeeping', 'mission', 'abyei', 'agency', 'continue', 'provide', 'vital', 'protection', 'humanitarian', 'recovery', 'assistance', 'vulnerable', 'population', 'senior', 'un', 'official', 'told', 'security', 'council', 'monday']",https://news.un.org/en/story/2021/04/1090682,April,Spring,2,2021,288,27,1601,0.104,0.667,0.229,0.6597,0.027394345,0.6869011,0.28570446,positive,neutral
2021-04-26 12:00:00+00:00,Africa,DR Congo: ‘Relentless’ violence worsening plight of children in Ituri province,"A recent spike in inter-community violence in the eastern province of Ituri in the Democratic Republic of the Congo (DRC) is worsening the plight of children there, the UN Children’s Fund, UNICEF, said on Monday, urging greater international support.","['recent', 'spike', 'intercommunity', 'violence', 'eastern', 'province', 'ituri', 'democratic', 'republic', 'congo', 'drc', 'worsening', 'plight', 'child', 'un', 'childrens', 'fund', 'unicef', 'said', 'monday', 'urging', 'greater', 'international', 'support']",https://news.un.org/en/story/2021/04/1090612,April,Spring,2,2021,250,24,1602,0.153,0.734,0.112,-0.4404,0.6312534,0.34096694,0.027779602,negative,negative
2021-04-24 12:00:00+00:00,Global,UN chief stresses ‘clear and urgent need’ for concrete multilateral solutions,"Underscoring that the COVID-19 pandemic has been a “tragic reminder” of how deeply connected the world is today, the UN chief upheld in a message released for Saturday, the “clear and urgent need for concrete multilateral solutions”.","['underscoring', 'covid19', 'pandemic', 'tragic', 'reminder', 'deeply', 'connected', 'world', 'today', 'un', 'chief', 'upheld', 'message', 'released', 'saturday', 'clear', 'urgent', 'need', 'concrete', 'multilateral', 'solution']",https://news.un.org/en/story/2021/04/1090522,April,Spring,2,2021,233,21,1603,0.0,0.95,0.05,0.2023,0.15834366,0.62499374,0.21666256,positive,neutral
2021-04-23 12:00:00+00:00,Europe,UN-led aid convoy brings 23 tonnes of humanitarian goods across contact line in east Ukraine,"Twenty-three tonnes of urgently needed aid items have reached the eastern Ukrainian province around Donetsk, after a humanitarian convoy crossed the contact line into non-Government-controlled territory, the UN said on Friday.","['twentythree', 'tonne', 'urgently', 'needed', 'aid', 'item', 'reached', 'eastern', 'ukrainian', 'province', 'around', 'donetsk', 'humanitarian', 'convoy', 'crossed', 'contact', 'line', 'nongovernmentcontrolled', 'territory', 'un', 'said', 'friday']",https://news.un.org/en/story/2021/04/1090472,April,Spring,2,2021,226,22,1604,0.0,0.954,0.046,0.1027,0.13769175,0.8292616,0.033046648,positive,neutral
2021-04-22 12:00:00+00:00,Middle East,"Elections could pave way to Palestinian unity, advance peace: UN envoy","Expectations are high for the first Palestinian elections in 15 years, UN Middle East envoy Tor Wennesland told a virtual meeting of the Security Council on Thursday, urging international support for the process.","['expectation', 'high', 'first', 'palestinian', 'election', '15', 'year', 'un', 'middle', 'east', 'envoy', 'tor', 'wennesland', 'told', 'virtual', 'meeting', 'security', 'council', 'thursday', 'urging', 'international', 'support', 'process']",https://news.un.org/en/story/2021/04/1090442,April,Spring,2,2021,212,23,1605,0.0,0.855,0.145,0.6249,0.0019564012,0.13168105,0.8663625,positive,positive
2021-04-22 12:00:00+00:00,Asia Pacific,Food aid operation begins to reach two million affected by Myanmar crisis,"Two million people facing growing food insecurity linked to the ongoing political crisis in Myanmar are to receive nutrition assistance, amid rising “hunger and desperation”, the World Food Programme (WFP) said on Thursday.","['two', 'million', 'people', 'facing', 'growing', 'food', 'insecurity', 'linked', 'ongoing', 'political', 'crisis', 'myanmar', 'receive', 'nutrition', 'assistance', 'amid', 'rising', 'hunger', 'desperation', 'world', 'food', 'programme', 'wfp', 'said', 'thursday']",https://news.un.org/en/story/2021/04/1090342,April,Spring,2,2021,223,25,1606,0.179,0.777,0.044,-0.7351,0.72400075,0.26238275,0.013616531,negative,negative
2021-04-20 12:00:00+00:00,Africa,UN and partners welcome progress in Libya,The UN and international partners have welcomed significant progress towards advancing an inclusive and comprehensive political solution in Libya .,"['un', 'international', 'partner', 'welcomed', 'significant', 'progress', 'towards', 'advancing', 'inclusive', 'comprehensive', 'political', 'solution', 'libya']",https://news.un.org/en/story/2021/04/1090142,April,Spring,2,2021,147,13,1607,0.0,0.553,0.447,0.8519,0.001533839,0.11807597,0.8803902,positive,positive
2021-04-20 12:00:00+00:00,Africa,UN chief deeply saddened by death of Chadian President Idriss Déby,"Secretary-General Antonio Guterres has underlined the UN’s solidarity with Chad following the death of the country’s leader, announced on Tuesday.","['secretarygeneral', 'antonio', 'guterres', 'underlined', 'un', 'solidarity', 'chad', 'following', 'death', 'country', 'leader', 'announced', 'tuesday']",https://news.un.org/en/story/2021/04/1090232,April,Spring,2,2021,146,13,1608,0.162,0.747,0.091,-0.4019,0.019863332,0.637449,0.3426876,negative,neutral
2021-04-20 12:00:00+00:00,Africa,"‘No end’ to conflict in Ethiopia’s Tigray region, warns UNICEF","Disturbing reports have continued to emerge of widespread abuse of civilians in Ethiopia’s Tigray region, nearly six months since conflict erupted, the UN Children’s Fund (UNICEF) said on Tuesday.","['disturbing', 'report', 'continued', 'emerge', 'widespread', 'abuse', 'civilian', 'ethiopia', 'tigray', 'region', 'nearly', 'six', 'month', 'since', 'conflict', 'erupted', 'un', 'childrens', 'fund', 'unicef', 'said', 'tuesday']",https://news.un.org/en/story/2021/04/1090152,April,Spring,2,2021,196,22,1609,0.274,0.726,0.0,-0.8689,0.8320428,0.16113599,0.006821214,negative,negative
2021-04-19 12:00:00+00:00,Asia Pacific,UN chief highlights key role of Asian regional bloc in ending Myanmar crisis,"UN Secretary-General António Guterres called on Monday for leaders in Asia to bolster efforts towards finding a peaceful solution to the bloody crisis in Myanmar, sparked by the military coup in February.","['un', 'secretarygeneral', 'antónio', 'guterres', 'called', 'monday', 'leader', 'asia', 'bolster', 'effort', 'towards', 'finding', 'peaceful', 'solution', 'bloody', 'crisis', 'myanmar', 'sparked', 'military', 'coup', 'february']",https://news.un.org/en/story/2021/04/1090052,April,Spring,2,2021,204,21,1610,0.177,0.684,0.139,-0.3612,0.19505942,0.7385986,0.06634204,negative,neutral
2021-04-19 12:00:00+00:00,Asia Pacific,"MYANMAR CRISIS: Stand with the people and protect them, urges UN rights expert","The international community has a responsibility to protect the people of Myanmar, under attack from their own military, the UN independent human rights expert on the country argues, in the second part of our in-depth interview, calling also for refuge to be given to those who have fled for their lives to neighbouring countries.","['international', 'community', 'responsibility', 'protect', 'people', 'myanmar', 'attack', 'military', 'un', 'independent', 'human', 'right', 'expert', 'country', 'argues', 'second', 'part', 'indepth', 'interview', 'calling', 'also', 'refuge', 'given', 'fled', 'life', 'neighbouring', 'country']",https://news.un.org/en/story/2021/04/1090012,April,Spring,2,2021,330,27,1611,0.098,0.858,0.045,-0.4767,0.17045863,0.7495551,0.07998629,negative,neutral
2021-04-16 12:00:00+00:00,Africa,"Soaring food prices, conflicts driving hunger, rise across West and Central Africa: WFP","More than 31 million people across West and Central Africa may not have enough to eat in the coming months as hunger rises due to an “explosive mix” of skyrocketing food prices, conflict and fallout from the COVID-19 pandemic, the World Food Programme (WFP) said on Friday.","['31', 'million', 'people', 'across', 'west', 'central', 'africa', 'may', 'enough', 'eat', 'coming', 'month', 'hunger', 'rise', 'due', 'explosive', 'mix', 'skyrocketing', 'food', 'price', 'conflict', 'fallout', 'covid19', 'pandemic', 'world', 'food', 'programme', 'wfp', 'said', 'friday']",https://news.un.org/en/story/2021/04/1089982,April,Spring,2,2021,273,30,1612,0.087,0.913,0.0,-0.5106,0.885691,0.107570775,0.0067382,negative,negative
2021-04-16 12:00:00+00:00,Africa,"Libya: Security Council backs ceasefire mechanism, calls for withdrawal of foreign forces and mercenaries",The UN Security Council has unanimously passed a resolution which calls for all foreign forces and mercenaries to leave Libya and gives the green light for a UN team to monitor last October’s historic ceasefire agreement.,"['un', 'security', 'council', 'unanimously', 'passed', 'resolution', 'call', 'foreign', 'force', 'mercenary', 'leave', 'libya', 'give', 'green', 'light', 'un', 'team', 'monitor', 'last', 'october', 'historic', 'ceasefire', 'agreement']",https://news.un.org/en/story/2021/04/1089992,April,Spring,2,2021,221,23,1613,0.032,0.82,0.148,0.6597,0.018417807,0.78901935,0.19256291,positive,neutral
2021-04-16 12:00:00+00:00,Asia Pacific,"INTERVIEW: Myanmar military increasing efforts to keep truth from getting out, UN expert says","The crackdown on journalists, cutting off the Internet and disrupting the flow of information across Myanmar, is “not working”, and the world is not buying the military leadership’s “propaganda” that it is exercising restraint against protesters, the UN independent human rights expert on the country has said, in an in-depth interview with UN News.","['crackdown', 'journalist', 'cutting', 'internet', 'disrupting', 'flow', 'information', 'across', 'myanmar', 'working', 'world', 'buying', 'military', 'leadership', 'propaganda', 'exercising', 'restraint', 'protester', 'un', 'independent', 'human', 'right', 'expert', 'country', 'said', 'indepth', 'interview', 'un', 'news']",https://news.un.org/en/story/2021/04/1089912,April,Spring,2,2021,349,29,1614,0.061,0.939,0.0,-0.34,0.8483694,0.14642046,0.0052100793,negative,negative
2021-04-16 12:00:00+00:00,Unknown,"Northeast Nigeria violence forces 65,000 to flee, humanitarians targeted by armed groups","A spate of clashes involving Government security forces and insurgent groups in northeast Nigeria has caused mass displacement and threatened humanitarian assistance, as armed groups go “house-to-house” hunting for aid workers, the UN said on Friday.","['spate', 'clash', 'involving', 'government', 'security', 'force', 'insurgent', 'group', 'northeast', 'nigeria', 'caused', 'mass', 'displacement', 'threatened', 'humanitarian', 'assistance', 'armed', 'group', 'go', 'housetohouse', 'hunting', 'aid', 'worker', 'un', 'said', 'friday']",https://news.un.org/en/story/2021/04/1089892,April,Spring,2,2021,250,26,1615,0.078,0.859,0.062,-0.1531,0.83346,0.16207619,0.004463909,negative,negative
2021-04-15 12:00:00+00:00,Middle East,"UN envoy highlights diplomatic unity, as key to help end Yemen war","The UN Special Envoy for Yemen appealed on Thursday for warring parties to implement a nationwide ceasefire and agree a date for peace talks, in line with a plan to end their conflict.","['un', 'special', 'envoy', 'yemen', 'appealed', 'thursday', 'warring', 'party', 'implement', 'nationwide', 'ceasefire', 'agree', 'date', 'peace', 'talk', 'line', 'plan', 'end', 'conflict']",https://news.un.org/en/story/2021/04/1089812,April,Spring,2,2021,184,19,1616,0.128,0.591,0.281,0.7351,0.033022847,0.8940905,0.07288665,positive,neutral
2021-04-13 12:00:00+00:00,Europe,"Kosovo: Expectations high following elections, UN envoy tells Security Council","Recent elections in Kosovo reflected a strong desire for change, the head of the UN mission there, UNMIK, said in his virtual briefing to the Security Council on Tuesday.","['recent', 'election', 'kosovo', 'reflected', 'strong', 'desire', 'change', 'head', 'un', 'mission', 'unmik', 'said', 'virtual', 'briefing', 'security', 'council', 'tuesday']",https://news.un.org/en/story/2021/04/1089672,April,Spring,2,2021,170,17,1617,0.0,0.749,0.251,0.8126,0.0074702096,0.5272152,0.46531457,positive,neutral
2021-04-13 12:00:00+00:00,Asia Pacific,UN and partners announce Afghan peace summit will convene in Turkey this month,"The UN together with Turkey, and Qatar, announced on Tuesday that a high-level conference aimed at ending decades of conflict in Afghanistan will go ahead beginning on 24 April, bringing together representatives of both the Afghan Government and the Taliban.","['un', 'together', 'turkey', 'qatar', 'announced', 'tuesday', 'highlevel', 'conference', 'aimed', 'ending', 'decade', 'conflict', 'afghanistan', 'go', 'ahead', 'beginning', '24', 'april', 'bringing', 'together', 'representative', 'afghan', 'government', 'taliban']",https://news.un.org/en/story/2021/04/1089682,April,Spring,2,2021,258,24,1618,0.057,0.943,0.0,-0.3182,0.013456611,0.8731701,0.113373265,negative,neutral
2021-04-13 12:00:00+00:00,Asia Pacific,"Myanmar heading towards a ‘full-blown conflict’, UN human rights chief warns","The ongoing repression of protests in Myanmar could spark a “full-blown conflict” on a par with Syria, the United Nations’ top human rights official warned on Tuesday, urging States with influence to take immediate and impactful action to halt the “slaughter” of civilians.","['ongoing', 'repression', 'protest', 'myanmar', 'could', 'spark', 'fullblown', 'conflict', 'par', 'syria', 'united', 'nation', 'top', 'human', 'right', 'official', 'warned', 'tuesday', 'urging', 'state', 'influence', 'take', 'immediate', 'impactful', 'action', 'halt', 'slaughter', 'civilian']",https://news.un.org/en/story/2021/04/1089612,April,Spring,2,2021,273,28,1619,0.137,0.728,0.135,-0.0258,0.75550795,0.23720182,0.007290184,neutral,negative
2021-04-12 12:00:00+00:00,Unknown,‘Reasonable grounds’ to believe Syrian military helicopter deployed chemical weapon: OPCW,"A report released on Monday by the body dedicated to freeing the world of chemical weapons, concludes that there are “reasonable grounds” to believe that a Syrian military helicopter carried out a chemical attack on the town of Saraqib, in 2018.","['report', 'released', 'monday', 'body', 'dedicated', 'freeing', 'world', 'chemical', 'weapon', 'concludes', 'reasonable', 'ground', 'believe', 'syrian', 'military', 'helicopter', 'carried', 'chemical', 'attack', 'town', 'saraqib', '2018']",https://news.un.org/en/story/2021/04/1089582,April,Spring,2,2021,245,22,1620,0.13,0.738,0.132,0.0258,0.37568423,0.5941605,0.0301553,neutral,neutral
2021-04-12 12:00:00+00:00,Africa,Great Lakes Region ‘on the right track’ to tackling political and other challenges,"Despite the challenges of the COVID-19 pandemic, countries in Africa’s Great Lakes region are “on the right track”, with leaders pushing forward on political, security and economic cooperation, UN Special Envoy Huang Xia told the Security Council on Monday.","['despite', 'challenge', 'covid19', 'pandemic', 'country', 'africa', 'great', 'lake', 'region', 'right', 'track', 'leader', 'pushing', 'forward', 'political', 'security', 'economic', 'cooperation', 'un', 'special', 'envoy', 'huang', 'xia', 'told', 'security', 'council', 'monday']",https://news.un.org/en/story/2021/04/1089512,April,Spring,2,2021,257,27,1621,0.026,0.726,0.248,0.8854,0.0058453716,0.32736272,0.6667919,positive,positive
2021-04-12 12:00:00+00:00,Asia Pacific,Myanmar violence ‘must cease immediately’: UN agencies,"The UN Country Team in Myanmar on Monday, reiterated its call for an end to violence against civilians, amid reports of dozens of deaths in the latest crackdown on protests against the military takeover.","['un', 'country', 'team', 'myanmar', 'monday', 'reiterated', 'call', 'end', 'violence', 'civilian', 'amid', 'report', 'dozen', 'death', 'latest', 'crackdown', 'protest', 'military', 'takeover']",https://news.un.org/en/story/2021/04/1089492,April,Spring,2,2021,203,19,1622,0.158,0.842,0.0,-0.7184,0.46117005,0.51196915,0.026860818,negative,neutral
2021-04-11 12:00:00+00:00,Africa,"Somalia: ‘Prioritize the national interest’ international partners urge, as political stalemate continues","The UN and international partners working to support a lasting peace and democratic election process across Somalia, said on Sunday that they were highly concerned by the current situation there, calling on Somali leaders to “prioritize the national interest” and resolve their political impasse.","['un', 'international', 'partner', 'working', 'support', 'lasting', 'peace', 'democratic', 'election', 'process', 'across', 'somalia', 'said', 'sunday', 'highly', 'concerned', 'current', 'situation', 'calling', 'somali', 'leader', 'prioritize', 'national', 'interest', 'resolve', 'political', 'impasse']",https://news.un.org/en/story/2021/04/1089482,April,Spring,2,2021,296,27,1623,0.0,0.82,0.18,0.8316,0.074159645,0.7577193,0.16812111,positive,neutral
2021-04-09 12:00:00+00:00,Africa,"UN rights office urges protection, investigation, after latest clashes in West Darfur","The UN human rights office, OHCHR, has urged authorities in Sudan to protect citizens “without discrimination” in the wake of the latest resurgence of deadly violence in West Darfur.","['un', 'human', 'right', 'office', 'ohchr', 'urged', 'authority', 'sudan', 'protect', 'citizen', 'without', 'discrimination', 'wake', 'latest', 'resurgence', 'deadly', 'violence', 'west', 'darfur']",https://news.un.org/en/story/2021/04/1089382,April,Spring,2,2021,182,19,1624,0.122,0.801,0.077,-0.3612,0.34488907,0.6236694,0.03144158,negative,neutral
2021-04-08 12:00:00+00:00,Africa,Humanitarian catastrophe in northern Mozambique ‘beyond epic proportions’,"The UN and partners are “following with deep concern” new reports of violations against civilians in northern Mozambique, the UN Spokesperson said on Thursday.","['un', 'partner', 'following', 'deep', 'concern', 'new', 'report', 'violation', 'civilian', 'northern', 'mozambique', 'un', 'spokesperson', 'said', 'thursday']",https://news.un.org/en/story/2021/04/1089362,April,Spring,2,2021,159,15,1625,0.129,0.871,0.0,-0.5267,0.30505875,0.67482287,0.020118343,negative,neutral
2021-04-08 12:00:00+00:00,Global,‘Inhumane’ explosive devices ‘crush lives and end livelihoods’ – UN chief,"The “mere presence” of landmines, explosive remnants of war and improvised explosive devices (IEDs) can “stall development and shatter stability”, the UN chief told the Security Council on Thursday.","['mere', 'presence', 'landmines', 'explosive', 'remnant', 'war', 'improvised', 'explosive', 'device', 'ied', 'stall', 'development', 'shatter', 'stability', 'un', 'chief', 'told', 'security', 'council', 'thursday']",https://news.un.org/en/story/2021/04/1089312,April,Spring,2,2021,198,20,1626,0.117,0.811,0.072,-0.3612,0.5833388,0.40316665,0.013494507,negative,negative
2021-04-07 12:00:00+00:00,Africa,"Ethiopia: Amidst hostilities in Tigray, humanitarian situation remains ‘dire’","The humanitarian situation in Tigray, Ethiopia, remains “dire”, the Spokesperson for the UN Secretary-General said on Wednesday.","['humanitarian', 'situation', 'tigray', 'ethiopia', 'remains', 'dire', 'spokesperson', 'un', 'secretarygeneral', 'said', 'wednesday']",https://news.un.org/en/story/2021/04/1089282,April,Spring,2,2021,128,11,1627,0.0,1.0,0.0,0.0,0.08598909,0.8427756,0.071235254,neutral,neutral
2021-04-07 12:00:00+00:00,Asia Pacific,"Clashes in Myanmar displace thousands, UN humanitarian office reports","Clashes between the Myanmar security forces and regional armed groups, which have involved military airstrikes, have reportedly claimed the lives of at least 17 civilians in several parts of the country, the UN Office for Coordination of Humanitarian Affairs (OCHA) said.","['clash', 'myanmar', 'security', 'force', 'regional', 'armed', 'group', 'involved', 'military', 'airstrikes', 'reportedly', 'claimed', 'life', 'least', '17', 'civilian', 'several', 'part', 'country', 'un', 'office', 'coordination', 'humanitarian', 'affair', 'ocha', 'said']",https://news.un.org/en/story/2021/04/1089212,April,Spring,2,2021,271,26,1628,0.0,0.943,0.057,0.34,0.8805766,0.11673946,0.0026839452,positive,negative
2021-04-06 12:00:00+00:00,Africa,Sudan: Fighting in West Darfur triggers rising death toll,"Days of tribal clashes in Sudan’s West Darfur have left scores dead and thousands fleeing their homes, the UN envoy to the country said on Tuesday.","['day', 'tribal', 'clash', 'sudan', 'west', 'darfur', 'left', 'score', 'dead', 'thousand', 'fleeing', 'home', 'un', 'envoy', 'country', 'said', 'tuesday']",https://news.un.org/en/story/2021/04/1089172,April,Spring,2,2021,147,17,1629,0.147,0.853,0.0,-0.6486,0.88398075,0.11239713,0.003622116,negative,negative
2021-04-06 12:00:00+00:00,Africa,‘Staggering’ scale of acute hunger in the Democratic Republic of the Congo,"Levels of hunger in the Democratic Republic of the Congo (DRC) are at a “staggering” record high, now affecting one-in-three people, UN humanitarians warned on Tuesday.","['level', 'hunger', 'democratic', 'republic', 'congo', 'drc', 'staggering', 'record', 'high', 'affecting', 'oneinthree', 'people', 'un', 'humanitarian', 'warned', 'tuesday']",https://news.un.org/en/story/2021/04/1089152,April,Spring,2,2021,168,16,1630,0.151,0.849,0.0,-0.4767,0.8991074,0.09583506,0.0050575775,negative,negative
2021-04-06 12:00:00+00:00,Africa,"‘Political, security, human rights and humanitarian challenges’ plague Mali","With a deteriorating security situation in central and northern Mali, the UN peacekeeping chief told the Security Council on Tuesday that ‘blue helmets’, the Malian Defence and Security Forces, continue to suffer repeated attacks and significant losses, while some large towns “live under constant threat from armed groups”.","['deteriorating', 'security', 'situation', 'central', 'northern', 'mali', 'un', 'peacekeeping', 'chief', 'told', 'security', 'council', 'tuesday', 'blue', 'helmet', 'malian', 'defence', 'security', 'force', 'continue', 'suffer', 'repeated', 'attack', 'significant', 'loss', 'large', 'town', 'live', 'constant', 'threat', 'armed', 'group']",https://news.un.org/en/story/2021/04/1089112,April,Spring,2,2021,324,32,1631,0.199,0.588,0.213,-0.2732,0.8967686,0.09916727,0.0040640035,negative,negative
2021-04-05 12:00:00+00:00,Africa,"Women abducted in South Sudan released, hundreds remain missing","Fifty-eight women and children of more than 600 who were abducted last year during vicious intercommunal fighting in South Sudan, have been reunited with their families, the UN Spokesperson told reporters on Monday.","['fiftyeight', 'woman', 'child', '600', 'abducted', 'last', 'year', 'vicious', 'intercommunal', 'fighting', 'south', 'sudan', 'reunited', 'family', 'un', 'spokesperson', 'told', 'reporter', 'monday']",https://news.un.org/en/story/2021/04/1089032,April,Spring,2,2021,215,19,1632,0.217,0.783,0.0,-0.8074,0.12162498,0.8206875,0.057687614,negative,neutral
2021-04-04 12:00:00+00:00,Asia Pacific,First Person: The Afghan woman putting her life at risk to rid her home of mines,"Thanks to the bravery and hard work of deminers such as Fezeh Rezaye, the Afghan province of Bamyan has been declared free from mines. On International Mine Awareness Day, she shares her story.","['thanks', 'bravery', 'hard', 'work', 'deminers', 'fezeh', 'rezaye', 'afghan', 'province', 'bamyan', 'declared', 'free', 'mine', 'international', 'mine', 'awareness', 'day', 'share', 'story']",https://news.un.org/en/story/2021/04/1088992,April,Spring,2,2021,193,19,1633,0.034,0.683,0.283,0.8807,0.0046399897,0.19256052,0.80279946,positive,positive
2021-04-02 12:00:00+00:00,Africa,Four peacekeepers killed in complex attack on UN base in Mali,"A deadly attack on Friday against peacekeepers serving with the UN mission in Mali, MINUSMA, has been condemned in the strongest terms by the UN Secretary-General.","['deadly', 'attack', 'friday', 'peacekeeper', 'serving', 'un', 'mission', 'mali', 'minusma', 'condemned', 'strongest', 'term', 'un', 'secretarygeneral']",https://news.un.org/en/story/2021/04/1088982,April,Spring,2,2021,163,14,1634,0.185,0.646,0.169,-0.128,0.47011513,0.50420785,0.02567704,negative,neutral
2021-04-02 12:00:00+00:00,Global,"‘Complete the work’, rid the world of deadly landmines, UN chief urges","The United Nations Secretary-General has called on the international community to recommit to the target of a mine-free world, urging efforts to “make this the last decade when we need to devote ourselves to this task”.","['united', 'nation', 'secretarygeneral', 'called', 'international', 'community', 'recommit', 'target', 'minefree', 'world', 'urging', 'effort', 'make', 'last', 'decade', 'need', 'devote', 'task']",https://news.un.org/en/story/2021/04/1088972,April,Spring,2,2021,219,18,1635,0.0,0.864,0.136,0.6369,0.0146783795,0.61213166,0.37319005,positive,neutral
2021-04-02 12:00:00+00:00,Asia Pacific,"Stop ‘widespread violence’ against children in Myanmar, UN officials urge","Senior United Nations officials on Thursday strongly condemned the ongoing violence by Myanmar’s security forces against civilians, including children, as the members of the Security Council expressed alarm at the rapidly deteriorating situation in the country.","['senior', 'united', 'nation', 'official', 'thursday', 'strongly', 'condemned', 'ongoing', 'violence', 'myanmar', 'security', 'force', 'civilian', 'including', 'child', 'member', 'security', 'council', 'expressed', 'alarm', 'rapidly', 'deteriorating', 'situation', 'country']",https://news.un.org/en/story/2021/04/1088952,April,Spring,2,2021,261,24,1636,0.195,0.603,0.202,-0.1779,0.6810802,0.30746314,0.011456667,negative,negative
