Id,datetime,country,region_clean,title,content,content_clean,url,month,season,quarter,year,vader_neg,vader_neu,vader_pos,vader_compound,roberta_neg,roberta_neu,roberta_pos,vader_predict,roberta_predict
1502,2021-06-23 12:00:00+00:00,SY,Middle East,UN officials appeal for extension of lifesaving cross-border aid operations into Syria,"Humanitarian convoys from Turkey that bring lifesaving aid into northwest Syria must continue, UN Secretary-General António Guterres told the Security Council on Wednesday.","['un', 'official', 'appeal', 'extension', 'lifesaving', 'cross-border', 'aid', 'operation', 'syria']",https://news.un.org/en/story/2021/06/1094572,June,Summer,2,2021,0.0,1.0,0.0,0.0,0.024298955,0.85535216,0.12034883,neutral,neutral
1503,2021-06-23 12:00:00+00:00,Unknown,Africa,Central African Republic entrenched in ‘unprecedented humanitarian crisis’,"Defense forces, soldiers from nearby countries and other security personnel have been fighting an “asymmetric war” against armed groups, sparking an “unprecedented humanitarian crisis”, the top UN official in the country told the Security Council on Wednesday.","['central', 'african', 'republic', 'entrenched', 'unprecedented', 'humanitarian', 'crisis']",https://news.un.org/en/story/2021/06/1094622,June,Summer,2,2021,0.0,1.0,0.0,0.0,0.52353793,0.447133,0.029329045,neutral,negative
1504,2021-06-23 12:00:00+00:00,Libya,Africa,Secretary-General underlines UN commitment to Libya,"Full implementation of a historic ceasefire agreement and the withdrawal of foreign forces are critical for consolidating peace in Libya, UN Secretary-General António Guterres said on Wednesday in remarks to a major international meeting aimed at shoring up the country after a decade of civil conflict.","['secretary-general', 'underline', 'un', 'commitment', 'libya']",https://news.un.org/en/story/2021/06/1094562,June,Summer,2,2021,0.0,0.658,0.342,0.3818,0.018032037,0.8645148,0.1174532,positive,neutral
1505,2021-06-22 12:00:00+00:00,Afghanistan,Asia Pacific,Time running out to prevent ‘worst case scenario’ arising in Afghanistan,"With all the major indicators for Afghanistan’s security and development looking “negative or stagnant” as international troops withdraw, the threats that lie ahead cannot be overstated, the top UN official in the country told the Security Council on Tuesday.","['time', 'running', 'prevent', 'worst', 'case', 'scenario', 'arising', 'afghanistan']",https://news.un.org/en/story/2021/06/1094542,June,Summer,2,2021,0.0,0.901,0.099,0.0258,0.5913695,0.38458958,0.024040887,neutral,negative
1506,2021-06-21 12:00:00+00:00,South Sudan,Africa,"Slow progress, stubborn cycles of violence, as South Sudan turns 10","South Sudan, the UN’s youngest Member State, is marking its tenth anniversary of independence amid languishing political progress and a range of humanitarian challenges, the Secretary-General’s Special Representative told Security Council members on Monday.","['slow', 'progress', 'stubborn', 'cycle', 'violence', 'south', 'sudan', 'turn', '10']",https://news.un.org/en/story/2021/06/1094462,June,Summer,2,2021,0.386,0.455,0.159,-0.6124,0.76170725,0.2288725,0.009420277,negative,negative
1507,2021-06-21 12:00:00+00:00,Unknown,Unknown,Human Rights Council urged to support UN chief’s call for a ‘new social contract’ after COVID-19,UN rights chief Michelle Bachelet on Monday urged UN Member States to promote a more inclusive post-pandemic recovery to help the world’s most vulnerable recover from the impact of COVID.,"['human', 'right', 'council', 'urged', 'support', 'un', 'chief', 'call', 'new', 'social', 'contract', 'covid-19']",https://news.un.org/en/story/2021/06/1094422,June,Summer,2,2021,0.0,0.838,0.162,0.4019,0.019749489,0.76364917,0.21660136,positive,neutral
1508,2021-06-21 12:00:00+00:00,Unknown,Global,"Grave violations against children in conflict ‘alarmingly high’, latest UN report reveals","More than 19,300 boys and girls affected by war last year were victims of grave violations such as recruitment or rape, and the COVID-19 pandemic made it difficult for experts to reach them, the UN said in its annual report on Children and Armed Conflict (CAAC), published on Monday.","['grave', 'violation', 'child', 'conflict', 'alarmingly', 'high', 'latest', 'un', 'report', 'reveals']",https://news.un.org/en/story/2021/06/1094392,June,Summer,2,2021,0.48,0.52,0.0,-0.8074,0.7750535,0.21700294,0.007943499,negative,negative
1509,2021-06-18 12:00:00+00:00,Myanmar,Asia Pacific,"Myanmar: Timely support and action by Security Council ‘really paramount’, says UN Special Envoy",The UN Special Envoy for Myanmar said on Friday she has called for timely action from the Security Council in response to the ongoing crisis in the Southeast Asian country stemming from the military coup in February.,"['myanmar', 'timely', 'support', 'action', 'security', 'council', 'really', 'paramount', 'say', 'un', 'special', 'envoy']",https://news.un.org/en/story/2021/06/1094322,June,Summer,2,2021,0.0,0.585,0.415,0.7783,0.023081137,0.82852805,0.14839074,positive,neutral
1510,2021-06-17 12:00:00+00:00,HT,Americas,"Political impasse in Haiti, amid rising humanitarian needs, ahead of crucial elections","Amid worsening socioeconomic conditions, rising criminal gang violence and a resurgence of COVID-19, Haiti’s leaders must commit to good-faith dialogue aimed at ending a longstanding and damaging political impasse, the UN’s senior official in the country told the Security Council today.","['political', 'impasse', 'haiti', 'amid', 'rising', 'humanitarian', 'need', 'ahead', 'crucial', 'election']",https://news.un.org/en/story/2021/06/1094242,June,Summer,2,2021,0.0,1.0,0.0,0.0,0.5667139,0.41739154,0.015894566,neutral,negative
1511,2021-06-17 12:00:00+00:00,Unknown,Global,"Guterres: Bring crimes of sexual violence in conflict out of ‘the shadows’, punish perpetrators","Sexual violence in conflict “reverberates down generations” and threatens both human and international security, the UN chief said on Thursday in his message for the International Day for the Elimination of Sexual Violence in Conflict.","['guterres', 'bring', 'crime', 'sexual', 'violence', 'conflict', 'shadow', 'punish', 'perpetrator']",https://news.un.org/en/story/2021/06/1094232,June,Summer,2,2021,0.541,0.459,0.0,-0.8957,0.6062815,0.37985545,0.013863027,negative,negative
1512,2021-06-15 12:00:00+00:00,YE,Middle East,"Yemen ‘a tale of missed and then lost opportunities’, outgoing envoy tells Security Council","Yemen’s warring sides have been unable to overcome their differences, dashing hopes for peace, the UN Special Envoy for the country said on Tuesday in his final briefing to the Security Council in the role.","['yemen', 'tale', 'missed', 'lost', 'opportunity', 'outgoing', 'envoy', 'tell', 'security', 'council']",https://news.un.org/en/story/2021/06/1094032,June,Summer,2,2021,0.236,0.524,0.241,0.0258,0.6554552,0.33148167,0.01306312,neutral,negative
1513,2021-06-15 12:00:00+00:00,Afghanistan,Asia Pacific,Five polio vaccination workers shot dead in Afghanistan; UN condemns ‘brutal’ killings,"Five health workers carrying out a polio vaccination campaign in Afghanistan’s Nangarhar Province were killed on Tuesday, and four others injured, during a series of attacks condemned by a senior UN official on the ground as brutal and “senseless”.","['five', 'polio', 'vaccination', 'worker', 'shot', 'dead', 'afghanistan', 'un', 'condemns', 'brutal', 'killing']",https://news.un.org/en/story/2021/06/1094062,June,Summer,2,2021,0.573,0.427,0.0,-0.9201,0.83912325,0.15673357,0.0041431426,negative,negative
1514,2021-06-14 12:00:00+00:00,Mali,Africa,"‘Critical juncture’ for Mali warns UN mission chief, with democratic future at risk","Immediate action is required now to initiate critical reforms and lay the groundwork for credible elections in Mali, where the security situation is as worrying as ever, the Head of the UN Multidimensional Integrated Stabilization Mission in Mali (MINUSMA) told the Security Council on Monday.","['critical', 'juncture', 'mali', 'warns', 'un', 'mission', 'chief', 'democratic', 'future', 'risk']",https://news.un.org/en/story/2021/06/1094012,June,Summer,2,2021,0.241,0.759,0.0,-0.3612,0.59588546,0.39331302,0.010801509,negative,negative
1515,2021-06-14 12:00:00+00:00,SY,Middle East,UN strongly condemns ‘appalling’ attack on Syrian hospital,"Senior UN officials have condemned a deadly attack on a hospital in Syria this past weekend, underlining the need for accountability for crimes committed in the country’s decade-long war.","['un', 'strongly', 'condemns', 'appalling', 'attack', 'syrian', 'hospital']",https://news.un.org/en/story/2021/06/1093972,June,Summer,2,2021,0.474,0.37,0.156,-0.6486,0.79817426,0.19507714,0.0067486013,negative,negative
1516,2021-06-13 12:00:00+00:00,Unknown,Unknown,"Counting down to Peace Day, UN chief urges: Stand up against hatred and care for planet","Every year on 21 September, the United Nations invites people around the world to celebrate peace by observing 24 hours of ceasefire and non-violence. On Sunday, the UN chief kicked off the 100-day countdown to the International Day of Peace.","['counting', 'peace', 'day', 'un', 'chief', 'urge', 'stand', 'hatred', 'care', 'planet']",https://news.un.org/en/story/2021/06/1093922,June,Summer,2,2021,0.176,0.544,0.28,0.3612,0.15296896,0.70553404,0.14149703,positive,neutral
1517,2021-06-12 12:00:00+00:00,CF,Africa,First Person: An on-air antidote to misinformation in the Central African Republic,"The citizens of the Central African Republic (CAR) have endured decades of war and conflict. Merveille Yayoro, a young reporter at Guira-FM, the radio station run by the UN peacekeeping mission in the country (MINUSCA), says that she wants her work to provide an antidote to hate speech and misinformation, and help bring about a lasting peace.","['first', 'person', 'on-air', 'antidote', 'misinformation', 'central', 'african', 'republic']",https://news.un.org/en/story/2021/06/1093792,June,Summer,2,2021,0.173,0.827,0.0,-0.3182,0.1963713,0.7544344,0.049194288,negative,neutral
1518,2021-06-11 12:00:00+00:00,MZ,Africa,"Mozambique: Violence continues in Cabo Delgado, as agencies respond to growing needs","Civilians continue to flee armed conflict and insecurity in northern Mozambique, more than two months after militants attacked the coastal city of Palma, located in Cabo Delgado province, UN agencies reported on Friday.","['mozambique', 'violence', 'continues', 'cabo', 'delgado', 'agency', 'respond', 'growing', 'need']",https://news.un.org/en/story/2021/06/1093872,June,Summer,2,2021,0.259,0.633,0.108,-0.5267,0.7865426,0.20729713,0.0061603137,negative,negative
1519,2021-06-11 12:00:00+00:00,Myanmar,Asia Pacific,UN rights chief urges accountability for escalating ‘catastrophe’ in Myanmar,"Escalating violence across Myanmar including attacks on civilians must be halted to prevent even greater loss of life and a deepening humanitarian emergency, UN rights chief Michelle Bachelet said on Friday.","['un', 'right', 'chief', 'urge', 'accountability', 'escalating', 'catastrophe', 'myanmar']",https://news.un.org/en/story/2021/06/1093832,June,Summer,2,2021,0.0,1.0,0.0,0.0,0.3872595,0.59260154,0.020138998,neutral,neutral
1520,2021-06-10 12:00:00+00:00,HT,Americas,‘Unprecedented’ rise in gang violence across Haiti’s capital displaces thousands,"An upsurge in deadly clashes between gangs in Haiti’s capital, Port-au-Prince, has displaced more than 5,000 people since the beginning of the month, the United Nations said on Thursday, citing preliminary estimates from its humanitarian agency, OCHA.","['unprecedented', 'rise', 'gang', 'violence', 'across', 'haiti', 'capital', 'displaces', 'thousand']",https://news.un.org/en/story/2021/06/1093762,June,Summer,2,2021,0.313,0.687,0.0,-0.6249,0.8724482,0.12147983,0.0060719983,negative,negative
1521,2021-06-10 12:00:00+00:00,Unknown,Europe,"Security Council urged to bring multilateralism ‘alive’, to tackle serious global challenges","Rules-based multilateralism is not a simple or appealing phrase, a top European Union (EU) official told the Security Council on Thursday, “but our job is to bring it alive”.","['security', 'council', 'urged', 'bring', 'multilateralism', 'alive', 'tackle', 'serious', 'global', 'challenge']",https://news.un.org/en/story/2021/06/1093752,June,Summer,2,2021,0.093,0.643,0.264,0.34,0.07040139,0.8124035,0.11719513,positive,neutral
1522,2021-06-10 12:00:00+00:00,Ethiopia,Africa,UN agencies scale-up response to address looming famine ‘catastrophe’ in Tigray,"The head of the World Food Programme (WFP) appealed on Thursday for immediate access to deliver lifesaving assistance to Ethiopia’s Tigray region, where ongoing fighting between government and regional forces has put some 350,000 people at risk of famine.","['un', 'agency', 'scale-up', 'response', 'address', 'looming', 'famine', 'catastrophe', 'tigray']",https://news.un.org/en/story/2021/06/1093722,June,Summer,2,2021,0.13,0.87,0.0,-0.128,0.20051771,0.77297837,0.0265039,negative,neutral
1523,2021-06-09 12:00:00+00:00,Afghanistan,Asia Pacific,Afghanistan: UN condemns ‘horrendous attack’ on demining partner HALO Trust,"The United Nations on Wednesday called for an investigation into the deadly attack in northern Afghanistan against the HALO Trust, a humanitarian group working to rid the country of landmines. In a statement issued on Friday, the UN Security Council described the attack as ""atrocious and cowardly"", underlining the need to hold the terrorist perpetrators to account.","['afghanistan', 'un', 'condemns', 'horrendous', 'attack', 'demining', 'partner', 'halo', 'trust']",https://news.un.org/en/story/2021/06/1093702,June,Summer,2,2021,0.226,0.548,0.226,0.0,0.74552566,0.24706206,0.007412252,neutral,negative
1524,2021-06-09 12:00:00+00:00,Unknown,Africa,Outgoing ICC Prosecutor urges Security Council to keep focus on justice in Darfur,"The international community must stay focused on achieving justice and peace for the people of Darfur, the outgoing Prosecutor at the International Criminal Court (ICC) told the Security Council on Wednesday.","['outgoing', 'icc', 'prosecutor', 'urge', 'security', 'council', 'keep', 'focus', 'justice', 'darfur']",https://news.un.org/en/story/2021/06/1093692,June,Summer,2,2021,0.0,0.556,0.444,0.7906,0.07523082,0.8582994,0.06646985,positive,neutral
1525,2021-06-09 12:00:00+00:00,Myanmar,Asia Pacific,"‘Mass deaths’ alert in Myanmar as 100,000 flee junta’s heavy weapons","In Myanmar, international action is needed urgently to prevent “mass deaths” there, after civilians fled attacks by so-called “junta bombs”, a top independent UN rights expert has warned.","['mass', 'death', 'alert', 'myanmar', '100000', 'flee', 'junta', 'heavy', 'weapon']",https://news.un.org/en/story/2021/06/1093652,June,Summer,2,2021,0.206,0.638,0.156,-0.1779,0.8260265,0.16880734,0.0051661404,negative,negative
1526,2021-06-07 12:00:00+00:00,Unknown,Africa,Fragile democratic gains at risk in Central Africa as violence by armed groups escalates,"Attacks by armed groups including Boko Haram and Islamic State West Africa Province pose grave threats to Central Africa’s fragile stability, the Secretary-General’s Special Representative told the Security Council on Monday, while spotlighting crucial democratic gains that must be protected.","['fragile', 'democratic', 'gain', 'risk', 'central', 'africa', 'violence', 'armed', 'group', 'escalates']",https://news.un.org/en/story/2021/06/1093522,June,Summer,2,2021,0.316,0.561,0.122,-0.5859,0.8937361,0.10346793,0.0027959659,negative,negative
1527,2021-06-07 12:00:00+00:00,Burkina Faso,Africa,Protection call for Burkina Faso civilians after terror attack leaves 132 dead,"Communities in rural Burkina Faso urgently need greater protection from violent extremists, the UN human rights office, OHCHR, insisted on Monday, in response to a deadly assault at the weekend that claimed the lives of at least 132 innocent people.","['protection', 'call', 'burkina', 'faso', 'civilian', 'terror', 'attack', 'leaf', '132', 'dead']",https://news.un.org/en/story/2021/06/1093492,June,Summer,2,2021,0.545,0.455,0.0,-0.8957,0.8870134,0.11003893,0.0029476862,negative,negative
1528,2021-06-03 12:00:00+00:00,YE,Middle East,"Yemen: Health, environment and economy remain under threat from stricken oil tanker","There has been no further investigation into the state of the FSO Safer, a stricken tanker anchored just 4.8 nautical miles off the Yemen coast, meaning the risk of a massive oil leak continues to grow with each passing day, a senior UN official told the Security Council on Thursday.","['yemen', 'health', 'environment', 'economy', 'remain', 'threat', 'stricken', 'oil', 'tanker']",https://news.un.org/en/story/2021/06/1093352,June,Summer,2,2021,0.401,0.599,0.0,-0.7717,0.9175711,0.07974243,0.0026864822,negative,negative
1529,2021-06-03 12:00:00+00:00,SY,Middle East,Accountability crucial to ‘truly relegate’ Syria chemical weapons to history,"Until those responsible for any and all chemical weapons use in Syria are held responsible, the global community will continue sending a message of impunity, the senior UN disarmament official warned the Security Council on Thursday.","['accountability', 'crucial', 'truly', 'relegate', 'syria', 'chemical', 'weapon', 'history']",https://news.un.org/en/story/2021/06/1093342,June,Summer,2,2021,0.244,0.756,0.0,-0.4404,0.4683595,0.51363665,0.018003829,negative,neutral
1530,2021-06-03 12:00:00+00:00,Palestine,Middle East,UNRWA chief calls for ‘clear and unequivocal guarantees’ on staff safety in Hamas-controlled Gaza,"The head of the UN Relief and Works Agency for Palestine Refugees (UNRWA) has called for “clear and unequivocal guarantees” over the safety and security of staff working to restore critical services in Gaza, following last month’s conflict between Israel and militant group Hamas, which controls the occupied enclave.","['unrwa', 'chief', 'call', 'clear', 'unequivocal', 'guarantee', 'staff', 'safety', 'hamas-controlled', 'gaza']",https://news.un.org/en/story/2021/06/1093332,June,Summer,2,2021,0.0,0.823,0.177,0.4215,0.16535467,0.79662323,0.03802212,positive,neutral
1531,2021-06-02 12:00:00+00:00,Palestine,Middle East,"Staggering health needs emerge in Gaza, following Israel-Hamas conflict","Senior UN health agency officials on Wednesday called for unhindered humanitarian access to the Gaza Strip, citing growing concerns about urgent health needs there.","['staggering', 'health', 'need', 'emerge', 'gaza', 'following', 'israel-hamas', 'conflict']",https://news.un.org/en/story/2021/06/1093262,June,Summer,2,2021,0.223,0.777,0.0,-0.3182,0.82989675,0.16448812,0.0056151478,negative,negative
1532,2021-06-02 12:00:00+00:00,Mali,Africa,Mali: Military must ‘scrupulously’ respect human rights and free civilian leaders,A UN independent human rights expert said on Wednesday that Mali’s new military authorities should “scrupulously respect human rights” and release all leaders detained in last week’s coup.,"['mali', 'military', 'must', 'scrupulously', 'respect', 'human', 'right', 'free', 'civilian', 'leader']",https://news.un.org/en/story/2021/06/1093212,June,Summer,2,2021,0.0,0.584,0.416,0.7506,0.20569883,0.7438718,0.05042938,positive,neutral
1533,2021-06-02 12:00:00+00:00,CD,Africa,UN chief condemns deadly attacks targeting displaced people in DR Congo,UN Secretary-General António Guterres has urged authorities in the Democratic Republic of the Congo (DRC) to investigate recent deadly attacks by insurgents in the east and bring the perpetrators to account.,"['un', 'chief', 'condemns', 'deadly', 'attack', 'targeting', 'displaced', 'people', 'dr', 'congo']",https://news.un.org/en/story/2021/06/1093192,June,Summer,2,2021,0.408,0.592,0.0,-0.7351,0.7705555,0.22445047,0.00499404,negative,negative
1534,2021-05-29 12:00:00+00:00,Somalia,Africa,UN Security Council welcomes Somali agreement on prompt and peaceful elections,The Security Council welcomed the agreement reached on Thursday by the Somali federal government and the federal member states leaders on the implementation of the 17 September Electoral Model.,"['un', 'security', 'council', 'welcome', 'somali', 'agreement', 'prompt', 'peaceful', 'election']",https://news.un.org/en/story/2021/05/1093042,May,Spring,2,2021,0.0,0.378,0.622,0.8885,0.006532168,0.38331467,0.6101532,positive,positive
1535,2021-05-28 12:00:00+00:00,Ethiopia,Africa,Grave concerns over 'dire' and deteriorating situation in war-torn Tigray region,"UN humanitarians expressed deep concern on Friday about serious and ongoing abuses carried out against displaced civilians who are also facing dire food insecurity in Ethiopia’s Tigray region, after months of conflict.","['grave', 'concern', 'dire', 'deteriorating', 'situation', 'war-torn', 'tigray', 'region']",https://news.un.org/en/story/2021/05/1092992,May,Spring,2,2021,0.206,0.794,0.0,-0.3818,0.5619057,0.4191133,0.018980945,negative,negative
1536,2021-05-27 12:00:00+00:00,Palestine,Middle East,Israel-Palestine: Political solution only way to end ‘senseless’ cycles of violence,"Only a political solution will end the “senseless and costly cycles of violence” between Israelis and Palestinians, UN Middle East envoy Tor Wennesland said in a briefing to the Security Council on Thursday.","['israel-palestine', 'political', 'solution', 'way', 'end', 'senseless', 'cycle', 'violence']",https://news.un.org/en/story/2021/05/1092902,May,Spring,2,2021,0.266,0.584,0.149,-0.4215,0.62117153,0.36028692,0.018541547,negative,negative
1537,2021-05-27 12:00:00+00:00,Unknown,Global,UN salutes ‘dedication and bravery’ of peacekeepers; recognizes contributions of youth toward peace,"With a focus for this year’s International Day of UN Peacekeepers on youth, peace and security, the UN chief told a commemorative ceremony on Thursday that “peace cannot be achieved without the active participation of young people”.","['un', 'salute', 'dedication', 'bravery', 'peacekeeper', 'recognizes', 'contribution', 'youth', 'toward', 'peace']",https://news.un.org/en/story/2021/05/1092892,May,Spring,2,2021,0.0,0.643,0.357,0.7269,0.0066099237,0.20793815,0.78545195,positive,positive
1538,2021-05-27 12:00:00+00:00,Palestine,Middle East,UN rights chief calls for inclusive peace process to end Palestine occupation,UN rights chief Michelle Bachelet called on Thursday for a “genuine and inclusive peace process” to end the Israeli occupation of Palestine and a repeat of recent deadly clashes that have been marked by possible war crimes by Israeli security forces.,"['un', 'right', 'chief', 'call', 'inclusive', 'peace', 'process', 'end', 'palestine', 'occupation']",https://news.un.org/en/story/2021/05/1092872,May,Spring,2,2021,0.0,0.759,0.241,0.5423,0.13044617,0.8149559,0.054597978,positive,neutral
1539,2021-05-26 12:00:00+00:00,Mali,Africa,UN chief following Mali crisis ‘with concern’ as Security Council strongly condemns arrests,"The UN Security Council met behind closed doors on Wednesday to discuss the derailing of Mali’s transitional government following the apparent forced departure of both the President and Prime Minister on Tuesday, by the leader of last August’s military coup.","['un', 'chief', 'following', 'mali', 'crisis', 'concern', 'security', 'council', 'strongly', 'condemns', 'arrest']",https://news.un.org/en/story/2021/05/1092822,May,Spring,2,2021,0.452,0.351,0.197,-0.7783,0.3173837,0.66228557,0.020330641,negative,neutral
1540,2021-05-26 12:00:00+00:00,Unknown,Europe,"5 things you should know about ICAO, the UN aviation agency","In response to the apparent forced landing of a commercial passenger plane in the Belarusian capital, Minsk, the International Civil Aviation Organization, ICAO, convened an urgent diplomatic meeting on Thursday. What is ICAO saying about the incident, and what powers does the agency have?","['5', 'thing', 'know', 'icao', 'un', 'aviation', 'agency']",https://news.un.org/en/story/2021/05/1092812,May,Spring,2,2021,0.0,1.0,0.0,0.0,0.08762293,0.8515934,0.060783688,neutral,neutral
1541,2021-05-26 12:00:00+00:00,SY,Middle East,"During relative calm, growing humanitarian suffering in Syria, a ‘tragic irony’","Violent conflict, terrorism and human rights abuses continue in Syria as its besieged population suffers economic destitution, displacement, detention and abduction, the UN’s Special Envoy for the country told the Security Council on Wednesday.","['relative', 'calm', 'growing', 'humanitarian', 'suffering', 'syria', 'tragic', 'irony']",https://news.un.org/en/story/2021/05/1092792,May,Spring,2,2021,0.22,0.496,0.284,-0.0258,0.61980444,0.3449279,0.035267647,neutral,negative
1542,2021-05-25 12:00:00+00:00,Unknown,Unknown,"Tools to protect civilians in conflict exist, but not the will to apply them, Lowcock tells Security Council","The international legal framework and tools are all there to protect civilians caught up in conflict, and now it’s time for governments and armed groups to apply them, the UN relief chief told the Security Council on Tuesday.","['tool', 'protect', 'civilian', 'conflict', 'exist', 'apply', 'lowcock', 'tell', 'security', 'council']",https://news.un.org/en/story/2021/05/1092732,May,Spring,2,2021,0.077,0.696,0.227,0.5023,0.45113337,0.53183866,0.01702792,positive,neutral
1543,2021-05-25 12:00:00+00:00,Somalia,Africa,"Somali leaders walk ‘back from the brink’, resume talks on critical elections","A summit involving leaders of Somalia’s political factions is underway in Mogadishu, a welcome relief after months of escalating tension, the senior UN official in the country told the Security Council on Tuesday, expressing hope that a consensus on electoral plans will be announced imminently.","['somali', 'leader', 'walk', 'back', 'brink', 'resume', 'talk', 'critical', 'election']",https://news.un.org/en/story/2021/05/1092722,May,Spring,2,2021,0.173,0.827,0.0,-0.3182,0.03820093,0.902243,0.05955612,negative,neutral
1544,2021-05-24 12:00:00+00:00,Unknown,Global,"Lack of clean water far deadlier than violence in war-torn countries, says UNICEF report","Attacks on water and sanitation facilities in conflict zones around the world are putting the lives of millions of children around the world in danger, and are a much greater threat than violence itself, warns the UN Children’s agency, UNICEF, in a report released on Tuesday.","['lack', 'clean', 'water', 'far', 'deadlier', 'violence', 'war-torn', 'country', 'say', 'unicef', 'report']",https://news.un.org/en/story/2021/05/1092652,May,Spring,2,2021,0.318,0.547,0.134,-0.5719,0.9384617,0.05916741,0.0023709706,negative,negative
1545,2021-05-24 12:00:00+00:00,Belarus,Europe,"Guterres deeply concerned over ‘forced landing’ and arrest of Belarus opposition journalist, as condemnation grows","The UN Secretary-General said on Monday he was “deeply concerned” over the apparent forced landing of a commercial passenger jet over Belarus, and the subsequent detention of a prominent dissident and journalist by authorities there.","['guterres', 'deeply', 'concerned', 'forced', 'landing', 'arrest', 'belarus', 'opposition', 'journalist', 'condemnation', 'grows']",https://news.un.org/en/story/2021/05/1092642,May,Spring,2,2021,0.323,0.677,0.0,-0.7351,0.5880457,0.39939046,0.012563838,negative,negative
1546,2021-05-24 12:00:00+00:00,YE,Middle East,WFP scales up support in Yemen but fears response could be hampered,"Although the World Food Programme (WFP) is ramping up support to people in Yemen’s worst hunger hotspots, in efforts to prevent famine, sustaining response through the rest of the year is uncertain, the UN agency warned on Monday.","['wfp', 'scale', 'support', 'yemen', 'fear', 'response', 'could', 'hampered']",https://news.un.org/en/story/2021/05/1092602,May,Spring,2,2021,0.238,0.643,0.119,-0.431,0.47403905,0.50536525,0.02059571,negative,neutral
1547,2021-05-24 12:00:00+00:00,Unknown,Global,One blue helmet lost is ‘one too many’: UN peacekeeping chief reports spike in 2021 fatalities,"UN blue helmets face an increasing number of attacks throughout the complex environments in which they work, the head of the Organization’s peacekeeping operations told the Security Council on Monday.","['one', 'blue', 'helmet', 'lost', 'one', 'many', 'un', 'peacekeeping', 'chief', 'report', 'spike', '2021', 'fatality']",https://news.un.org/en/story/2021/05/1092632,May,Spring,2,2021,0.279,0.586,0.135,-0.4939,0.79294956,0.19941343,0.0076370416,negative,negative
1548,2021-05-24 12:00:00+00:00,Unknown,Africa,Military Gender Advocate of the Year highlights ‘crucial gender dimensions’ in Darfur,"The UN chief on Monday, commended an award-winning Kenyan peacekeeper for her gender-mainstreaming work while serving in the restive Darfur region of Sudan.","['military', 'gender', 'advocate', 'year', 'highlight', 'crucial', 'gender', 'dimension', 'darfur']",https://news.un.org/en/story/2021/05/1092622,May,Spring,2,2021,0.0,1.0,0.0,0.0,0.23525271,0.7233011,0.04144617,neutral,neutral
1549,2021-05-23 12:00:00+00:00,Unknown,Africa,First Person: British UN peacekeeper stays on ‘A-game’ to keep Malians safe,"A young soldier from the United Kingdom says he must stay on his “A-game” on patrol with the United Nations peacekeeping mission in Mali, to keep himself, colleagues and Malians safe in one of the most dangerous UN postings anywhere in the world.","['first', 'person', 'british', 'un', 'peacekeeper', 'stay', 'a-game', 'keep', 'malian', 'safe']",https://news.un.org/en/story/2021/05/1092452,May,Spring,2,2021,0.0,0.645,0.355,0.6705,0.062730126,0.88141453,0.055855367,positive,neutral
1550,2021-05-22 12:00:00+00:00,Palestine,Middle East,"Security Council calls for ‘full adherence’ to Gaza ceasefire, focus on two-State solution","The UN Security Council on Saturday made it’s first statement on the conflict that erupted between Israel and Palestinian armed groups in Gaza, calling for a “full adherence to the ceasefire” that brought 11 days of fighting to an end early on Friday morning.","['security', 'council', 'call', 'full', 'adherence', 'gaza', 'ceasefire', 'focus', 'two-state', 'solution']",https://news.un.org/en/story/2021/05/1092572,May,Spring,2,2021,0.0,0.701,0.299,0.5719,0.048252188,0.88635826,0.0653895,positive,neutral
1551,2021-05-21 12:00:00+00:00,Libya,Africa,"Libya: Ceasefire, planned elections, offer rare window of hope, Security Council hears","On the heels of recent positive developments, the Secretary-General’s Special Envoy for Libya pointed to renewed hope for peace in the conflict-affected country, and stability across the wider region, in a briefing to the Security Council on Friday.","['libya', 'ceasefire', 'planned', 'election', 'offer', 'rare', 'window', 'hope', 'security', 'council', 'hears']",https://news.un.org/en/story/2021/05/1092542,May,Spring,2,2021,0.0,0.654,0.346,0.6486,0.040059824,0.8365798,0.12336043,positive,neutral
1552,2021-05-21 12:00:00+00:00,Palestine,Middle East,"Ceasefire can’t hide scale of destruction in Gaza, UN warns, as rights experts call for ICC probe","The humanitarian community has welcomed the ceasefire agreed in the Occupied Palestinian Territory and Israel but warned that the destruction in Gaza will take years, if not decades, to fix.","['ceasefire', 'cant', 'hide', 'scale', 'destruction', 'gaza', 'un', 'warns', 'right', 'expert', 'call', 'icc', 'probe']",https://news.un.org/en/story/2021/05/1092482,May,Spring,2,2021,0.327,0.673,0.0,-0.7003,0.8067672,0.18775764,0.005475168,negative,negative
1553,2021-05-20 12:00:00+00:00,Palestine,Middle East,UN chief welcomes Gaza ceasefire announcement between Israel and Hamas,"The UN chief has welcomed the ceasefire declared between Israel and Palestinian militant group Hamas, following 11 days of rocket and air attacks, which have left more than 240 reportedly dead and thousands injured, the majority in the occupied Palestinian enclave of Gaza.","['un', 'chief', 'welcome', 'gaza', 'ceasefire', 'announcement', 'israel', 'hamas']",https://news.un.org/en/story/2021/05/1092372,May,Spring,2,2021,0.0,0.769,0.231,0.4019,0.0146364635,0.58549297,0.39987054,positive,neutral
